code,city,country,lat,lon
N/A,PALMARITO,VENEZUELA,7.576,-70.174
SVZ,SAN ANTONIO,VENEZUELA,7.852,-72.435
N/A,SANTA BARBARA,VENEZUELA,7.803,-71.166
STD,SANTO DOMINGO,VENEZUELA,7.565,-72.035
SFH,SAN FELIPE,VENEZUELA,10.279,-68.755
SFD,SAN FERNANDO DE APURE,VENEZUELA,7.883,-67.444
SOM,SAN TOME,VENEZUELA,8.945,-64.151
STB,SANTA BARBARA,VENEZUELA,8.974,-71.943
TUV,TUCUPITA,VENEZUELA,9.089,-62.094
N/A,TUMEREMO,VENEZUELA,7.249,-61.529
VLN,VALENCIA,VENEZUELA,10.158,-67.927
N/A,MERIDA,VENEZUELA,8.624,-71.673
VLV,VALERA,VENEZUELA,9.341,-70.584
VDP,VALLE DE LA PASCUA,VENEZUELA,9.222,-65.993
KAR,KAMARANG,GUYANA,5.865,-60.614
N/A,LINDEN,GUYANA,5.966,-58.270
LTM,LETHEM,GUYANA,3.373,-59.789
ANU,ANTIGUA,LEEWARD ISLANDS,17.137,-61.792
BGI,BRIDGETOWN,BARBADOS,13.074,-59.492
DCF,CANEFIELD,DOMINICA,15.337,-61.392
DOM,DOMINICA,DOMINICA,15.547,-61.300
FDF,FORT-DE-FRANCE,ANTILLES,14.591,-61.003
SFG,ST. MARTIN,ANTILLES,18.100,-63.047
SBH,ST.-BARTHELEMY,ANTILLES,17.900,-62.850
N/A,GRAND-BOURG,ANTILLES,15.869,-61.270
PTP,POINTE-A-PITRE,ANTILLES,16.265,-61.532
GND,POINT SALINES,GRENADA,12.004,-61.786
STT,ST. THOMAS,VIRGIN ISL.,18.337,-64.973
STX,ST. CRIOX ISLAND,VIRGIN ISL.,17.702,-64.798
BQN,AGUADILLA,PUERTO RICO,18.495,-67.129
FAJ,FAJARDO,PUERTO RICO,18.309,-65.662
SIG,SAN JUAN,PUERTO RICO,18.457,-66.098
MAZ,MAYAGUEZ,PUERTO RICO,18.256,-67.148
NRR,ROOSEVELT ROADS,PUERTO RICO,18.245,-65.643
PSE,PONCE,PUERTO RICO,18.008,-66.563
SJU,SAN JUAN,PUERTO RICO,18.439,-66.002
SKB,BASSE TERRE,ST. KITTS & NEVIS,17.311,-62.719
N/A,CHARLESTOWN,ST. KITTS & NEVIS,17.206,-62.590
SLU,CASTRIES,ST. LUCIA ISLAND,14.020,-60.993
UVF,HEWANDORRA,ST. LUCIA ISLAND,13.733,-60.953
AUA,ORANJESTAD,ARUBA,12.501,-70.015
BON,KRALENDIJK,ANTILLES,12.131,-68.268
CUR,WILLEMSTAD,ANTILLES,12.189,-68.960
EUX,ORANJESTAD,ANTILLES,17.496,-62.979
SXM,PHILIPSBURG,ANTILLES,18.041,-63.109
AXA,THE VALLEY,ANGUILLA ISL.,18.205,-63.055
MNI,PLYMOUTH,MONTSERRAT ISLAND,33.587,-80.209
TAB,SCARBOROUGH,TRINIDAD & TOBAGO,11.149,-60.832
POS,PORT-OF-SPAIN,TRINIDAD & TOBAGO,10.595,-61.337
EIS,ROADTOWN/BEEF ISLAND,VIRGIN ISL.,18.445,-64.543
N/A,BEQUIA,ST.VINCENT/GRENADINES,12.988,-61.262
CIW,CANOUAN ISLAND,ST.VINCENT/GRENADINES,12.699,-61.342
MQS,MUSTIQUE,ST.VINCENT/GRENADINES,12.887,-61.180
SVD,KINGSTOWN,ST.VINCENT/GRENADINES,13.144,-61.211
ALA,ALMA-ATA,KAZAKHSTAN,43.352,77.040
N/A,BALKHASH,RUSSIA,46.894,75.005
TSE,TSELINOGRAD,RUSSIA,51.022,71.467
FRU,BISHKEK,RUSSIA,43.062,74.478
OSS,OSH,RUSSIA,40.609,72.793
CIT,CHIMKENT,RUSSIA,42.364,69.479
DZH,DZHEZKAZGAN,RUSSIA,47.708,67.733
URA,URALSK,RUSSIA,51.152,51.546
PLX,SEMIPLATINSK,RUSSIA,50.351,80.234
N/A,SHEVCHENKO,RUSSIA,43.860,51.092
AKX,AKTYUBINSK,RUSSIA,50.245,57.203
KTQ,KUSTANAY,RUSSIA,53.206,63.551
BAK,BAKU,RUSSIA,40.468,50.047
ADH,ALDAN,RUSSIA,34.804,-96.671
YKS,YAKUTSK,RUSSIA,62.093,129.771
N/A,POLYARNY,RUSSIA,66.417,112.050
EVN,YEREVAN,RUSSIA,40.148,44.397
TBS,TBILISI,GEORGIA,41.669,44.955
SUI,SUKHUMI,GEORGIA,42.858,41.128
BQS,BLAGOVESCHENSK,RUSSIA,50.422,127.410
KHV,KHABAROVSK,RUSSIA,48.528,135.188
N/A,ANADYR,RUSSIA,64.735,177.741
PVS,PROVIDENIYA BAY,RUSSIA,64.380,-173.247
GDX,MAGADAN,RUSSIA,59.910,150.717
N/A,PEVEK,RUSSIA,67.500,171.000
PKC,PETROPAVLOVSK,RUSSIA,53.166,158.453
N/A,OKHA,RUSSIA,53.515,142.888
UUS,YUZHNO-SAKHALINSK,RUSSIA,46.889,142.717
VVO,VLADIVOSTOK,RUSSIA,43.399,132.151
HTA,CHITA,RUSSIA,52.026,113.305
BTK,BRATSK,RUSSIA,56.371,101.699
IKT,IRKUTSK,RUSSIA,52.267,104.395
UUD,ULAN-UDE,RUSSIA,51.807,107.438
KBP,KIEV,RUSSIA,50.345,30.895
DOK,DONETSK,RUSSIA,48.073,37.740
DNK,DNEPROPETROVSK,RUSSIA,48.357,35.102
SIP,SIMFEROPOL,RUSSIA,45.039,33.983
N/A,KHARKOV,RUSSIA,49.359,26.934
IEV,KIEV,RUSSIA,50.402,30.452
LWO,LVOV,RUSSIA,49.813,23.956
N/A,CHERNOVTSK,RUSSIA,48.260,25.982
ODS,ODESSA,RUSSIA,46.427,30.678
LED,ST. PETERSBURG,RUSSIA,59.800,30.265
MMK,MURMANSK,RUSSIA,68.782,32.751
GME,GOMEL,RUSSIA,52.527,31.017
VTB,VITEBSK,RUSSIA,55.167,30.133
KGD,KALININGRAD,RUSSIA,54.890,20.592
MHP,MINSK,RUSSIA,53.864,27.539
MSQ,MINSK 2,RUSSIA,53.882,28.031
ABA,ABAKAN,RUSSIA,53.740,91.385
BAX,BARNAUL,RUSSIA,53.364,83.542
KEJ,KEMOROVO,RUSSIA,55.270,86.107
OMS,OMSK,RUSSIA,54.967,73.310
KRR,KRASNODAR,RUSSIA,45.035,39.172
MCX,MAKHACHKALA,RUSSIA,42.817,47.652
MRV,MINERALNYE VODY,RUSSIA,44.225,43.082
STW,STAVROPOL,RUSSIA,45.109,42.113
ROV,ROSTOV,RUSSIA,47.258,39.818
AER,SOCHI,RUSSIA,43.446,39.947
ASF,ASTRAKHAN,RUSSIA,46.283,48.006
VOG,VOLGOGRAD,RUSSIA,48.782,44.345
CEK,CHELYABINSK,RUSSIA,55.303,61.507
MQF,MAGNETIOGORSK,RUSSIA,53.393,58.760
N/A,SALEKHARD,RUSSIA,66.590,66.610
NJC,NIZHNEVARTOVSK,RUSSIA,60.950,76.467
PEE,PERM,RUSSIA,57.917,56.026
SGC,SURGUT,RUSSIA,61.250,73.500
SVX,SVERDLOVSK,RUSSIA,56.741,60.804
TOX,TOBOLSK,RUSSIA,37.132,-92.084
KRO,KURGAN,RUSSIA,55.475,65.415
ASB,ASHKHABAD,RUSSIA,37.992,58.363
KRW,KRASNOVODSK,RUSSIA,40.033,52.983
N/A,CHARDZHOU,RUSSIA,39.083,63.613
DYU,DUSHANBE,RUSSIA,38.543,68.825
NCU,NUKUS,RUSSIA,42.486,59.623
BHK,BUKHARA,RUSSIA,39.775,64.480
SKD,SAMARKAND,RUSSIA,39.701,66.985
N/A,TERMEZ,RUSSIA,37.286,67.308
TAS,TASHKENT,UZBEKISTAN,41.257,69.282
BZK,BRYANSK,RUSSIA,53.214,34.176
SVO,MOSCOW,RUSSIA,55.972,37.415
KLD,TVER,RUSSIA,56.825,35.758
VOZ,VORONEZH,RUSSIA,51.814,39.230
VKO,MOSCOW,RUSSIA,55.591,37.261
SCW,SYKTYVKAR,RUSSIA,61.648,50.846
KZN,KAZAN,RUSSIA,55.608,49.277
REN,ORENBURG,RUSSIA,51.796,55.457
PEZ,PENZA,RUSSIA,28.954,-98.520
UFA,UFA,RUSSIA,54.557,55.874
KBY,SAMARA,RUSSIA,53.505,50.164
AMD,AHMEDABAD,INDIA,23.075,72.632
AKD,AKOLA,INDIA,20.699,77.056
IXU,AURANGABAD,INDIA,19.863,75.398
BOM,BOMBAY,INDIA,19.089,72.868
PAB,BILASPUR,INDIA,21.989,82.111
BHJ,BHUJ,INDIA,23.288,69.670
IXG,BELGAUM,INDIA,15.859,74.618
BDQ,BARODA,INDIA,22.336,73.226
BHO,BHOPAL,INDIA,23.285,77.337
BHU,BHAUNAGAR,INDIA,21.752,72.185
NMB,DAMAN,INDIA,20.435,72.844
N/A,DEESA,INDIA,24.268,72.205
GOI,GOA,INDIA,15.381,73.833
IDR,INDORE,INDIA,22.722,75.801
JLR,JABALPUR,INDIA,23.178,80.052
N/A,BOMBAY,INDIA,19.098,72.834
JGA,JAMNAGAR,INDIA,22.466,70.011
IXY,KANDLA,INDIA,23.113,70.100
HJR,KHAJURAHO,INDIA,24.819,79.919
KLH,KOLHAPUR,INDIA,16.664,74.288
IXK,KESHOD,INDIA,21.317,70.270
NAG,NAGPUR,INDIA,21.092,79.047
ISK,NASIK ROAD,INDIA,19.962,73.807
PNQ,PUNE,INDIA,18.582,73.919
PBD,PORBANDAR,INDIA,21.649,69.656
RAJ,RAJKOT,INDIA,22.309,70.779
RPR,RAIPUR,INDIA,21.180,81.739
SSE,SHOLAPUR,INDIA,17.628,75.935
STV,SURAT,INDIA,21.115,72.743
UDR,UDAIPUR,INDIA,24.617,73.913
CMB,COLOMBO,SRI LANKA,7.181,79.884
N/A,ANURADHAPURA,SRI LANKA,8.301,80.428
N/A,BATTICALOA,SRI LANKA,7.706,81.678
RML,COLOMBO,SRI LANKA,6.822,79.886
GOY,GALOYA,SRI LANKA,7.337,81.626
JAF,JAFFNA,SRI LANKA,9.792,80.070
TRR,TRINCIOMALEE,SRI LANKA,8.539,81.181
N/A,WIRAWILA,SRI LANKA,6.254,81.235
N/A,BATTAMBANG,CAMBODIA,13.096,103.224
N/A,KOMPONG CHNANG,CAMBODIA,12.255,104.564
PNH,PHNOM-PENH,CAMBODIA,11.546,104.844
REP,SIEM-REAP,CAMBODIA,13.411,103.813
N/A,STUNG TRENG,CAMBODIA,13.531,106.014
N/A,ALONG,INDIA,28.175,94.802
IXA,AGARTALA,INDIA,23.889,91.241
AJL,AIZWAL,INDIA,23.746,92.803
IXB,BAGHDOGRA,INDIA,26.681,88.328
RGH,BALURGHAT,INDIA,25.261,88.796
N/A,BOKARO,INDIA,23.643,86.149
BBI,BHUBANESWAR,INDIA,20.244,85.818
CCU,CALCUTTA,INDIA,22.655,88.447
COH,COOCH-BEHAR,INDIA,26.330,89.467
DBO,DHANBAD,INDIA,23.834,86.425
N/A,DEPARIZO,INDIA,27.989,94.223
YOP,GORAKHPUR,INDIA,26.739,83.449
N/A,GAUHATI,INDIA,26.106,91.585
GAY,GAYA,INDIA,24.748,84.943
N/A,HIRAKUD,INDIA,21.579,84.006
IMF,IMPHAL,INDIA,24.760,93.897
N/A,JHARSUGUDA,INDIA,21.913,84.050
N/A,JEYPORE,INDIA,18.880,82.552
IXW,JAMSHEDPUR,INDIA,22.812,86.168
JRH,JORHAT,INDIA,26.731,94.176
N/A,KAMALPUR,INDIA,24.135,91.811
IXH,KAILASHAHAR,INDIA,24.308,92.007
IXS,SILCHAR,INDIA,24.913,92.979
IXI,LILABARI,INDIA,27.291,94.097
MOH,MOHANBARI,INDIA,27.483,95.017
N/A,MAZUFFARPUR,INDIA,26.120,85.313
N/A,NAWAPARA,INDIA,20.870,82.519
IXT,PASIGHAT,INDIA,28.066,95.336
N/A,PANAGARH,INDIA,23.474,87.428
PAT,PATINA,INDIA,25.591,85.088
N/A,PURNEA,INDIA,25.760,87.409
IXR,RANCHI,INDIA,23.315,85.321
RRK,ROURKELA,INDIA,22.256,84.814
N/A,UTKELA,INDIA,20.098,83.183
N/A,ZERO,INDIA,27.588,93.828
CXB,COX'S BAZAR,BANGLADESH,21.452,91.964
CGP,CHITTAGONG,BANGLADESH,22.249,91.813
IRD,ISHURDI,BANGLADESH,24.152,89.049
JSR,JESSORE,BANGLADESH,23.184,89.161
RJH,RAJSHAHI,BANGLADESH,24.437,88.616
SPD,SAIDPUR,BANGLADESH,25.759,88.909
ZYL,SYLHET OSMANI,BANGLADESH,24.963,91.867
N/A,DHAKA,BANGLADESH,23.778,90.382
DAC,DHAKA,BANGLADESH,23.843,90.398
HKG,HONG KONG,HONG KONG,22.309,113.914
N/A,SEK KONG,HONG KONG,22.436,114.080
AGR,AGRA,INDIA,27.156,77.961
IXD,ALLAHABAD,INDIA,25.439,81.734
ATQ,AMRITSAR,INDIA,31.707,74.799
N/A,BIKANER,INDIA,28.072,73.207
N/A,BAKSHI KA TALAB,INDIA,26.988,80.893
VNS,VARANASI,INDIA,25.452,82.859
KUU,KULU,INDIA,31.882,77.184
N/A,BHATINDA,INDIA,30.270,74.756
N/A,BHIWANI,INDIA,28.837,76.178
N/A,BAREILLY,INDIA,28.422,79.450
IXC,CHANDIGARH,INDIA,30.673,76.788
N/A,KANPUR,INDIA,26.404,80.410
N/A,DELHI,INDIA,28.584,77.205
DED,DEHRA DUN,INDIA,30.187,78.180
DEL,DELHI,INDIA,28.566,77.103
N/A,GUNA,INDIA,24.654,77.347
GWL,GWALIOR,INDIA,26.294,78.228
N/A,HISSAR,INDIA,29.181,75.753
N/A,JHANSI,INDIA,25.490,78.559
JOH,JODHPUR,INDIA,26.251,73.048
JAI,JAIPUR,INDIA,26.824,75.810
JSA,JAISALMER,INDIA,26.889,70.864
IXJ,JAMMU,INDIA,32.690,74.838
KNU,KANPUR,INDIA,26.441,80.363
KTU,KOTA,INDIA,25.161,75.845
LUH,LUDHIAHA,INDIA,30.854,75.951
IXL,LEH,INDIA,34.136,77.546
LKO,LUCKNOW,INDIA,26.761,80.886
IXP,PATHANKOT,INDIA,32.234,75.634
N/A,PATIALA,INDIA,30.315,76.363
PGH,NAINITAL,INDIA,29.033,79.474
N/A,RAIBARELLI,INDIA,26.250,81.381
N/A,SHIMLA,INDIA,31.082,77.058
N/A,SAHARANPUR,INDIA,29.994,77.424
SXR,SRINAGAR,INDIA,33.987,74.774
N/A,BANE HOUEI SAY,LAOS,20.257,100.437
LPQ,LUANG PRABANG,LAOS,19.897,102.161
PKZ,PAKSE,LAOS,15.132,105.781
N/A,PHONG SAVANH,LAOS,19.455,103.218
ZVK,SAVANNAKHET,LAOS,16.556,104.759
VTE,VIENTIANE,LAOS,17.988,102.563
MFM,MACAU,MACAU,22.149,113.591
BWA,BHAIRAWA,NEPAL,27.506,83.416
N/A,CHANDRAGARHI,NEPAL,26.571,88.079
N/A,JANAKPUR,NEPAL,26.709,85.922
KTM,KATHMANDU,NEPAL,27.696,85.359
N/A,NEPALGUNJ,NEPAL,28.104,81.667
PKR,POKHARA,NEPAL,28.200,83.981
SIF,SIMARA,NEPAL,27.159,84.980
BIR,BIRATNAGAR,NEPAL,26.483,87.264
AGX,AGATTI ISLAND,INDIA,10.823,72.176
BLR,BANGALORE,INDIA,12.950,77.668
N/A,BIDAR,INDIA,17.908,77.486
VGA,VIJAYAWADA,INDIA,16.530,80.797
CJB,COIMBATORE,INDIA,11.031,77.044
CCJ,CALICUT,INDIA,11.136,75.955
CDP,CUDDAPAH,INDIA,14.510,78.773
N/A,CARNICOBAR,INDIA,9.153,92.819
N/A,DUNDIGUL,INDIA,17.629,78.403
HYD,HYDERABAD,INDIA,17.452,78.461
IXM,MADURAI,INDIA,9.834,78.093
IXE,MANGALORE,INDIA,12.960,74.893
MAA,MADRAS,INDIA,12.994,80.180
N/A,NAGARJUNSAGAR,INDIA,16.541,79.318
IXZ,PORT BLAIR,INDIA,11.646,92.733
RJA,RAJAHMUNDRY,INDIA,17.109,81.818
N/A,SALEM,INDIA,11.782,78.065
N/A,TANJORE,INDIA,10.720,79.104
TIR,TIRUPETI,INDIA,13.632,79.543
TRZ,TIRUCHCHIRAPPALLI,INDIA,10.765,78.709
TRV,TRIVANDRUM,INDIA,8.482,76.918
N/A,TAMBARAM,INDIA,12.907,80.121
N/A,WARANGAL,INDIA,17.918,79.599
PBH,PARO,BHUTAN,27.403,89.426
MLE,MALE,MALDIVES,4.192,73.529
BKK,BANGKOK,THAILAND,13.912,100.607
N/A,NAKHON PATHOM,THAILAND,14.102,99.917
N/A,LOP BURI,THAILAND,14.874,100.663
UTP,RAYONG,THAILAND,12.680,101.005
N/A,PRACHIN BURI,THAILAND,13.769,102.315
N/A,CHIANG RAI,THAILAND,19.497,100.286
LPT,LAMPANG,THAILAND,18.272,99.504
PRH,PHRAE,THAILAND,18.132,100.164
HHQ,PRACHUAP KHIRI KHAN,THAILAND,12.634,99.951
N/A,NAKHON SAWAN,THAILAND,15.277,100.296
N/A,PHETCHABUN,THAILAND,16.821,101.254
N/A,TAK,THAILAND,16.700,98.545
N/A,NAKHON SAWAN,THAILAND,15.673,100.137
PHS,PHITSANULOK,THAILAND,16.783,100.279
N/A,UTTARADIT,THAILAND,17.674,100.235
N/A,TAK,THAILAND,17.234,99.058
NAW,NARATHIWAT,THAILAND,6.520,101.743
N/A,KRBI,THAILAND,8.099,98.986
N/A,SONGKHLA,THAILAND,7.186,100.608
PAN,PATTANI,THAILAND,6.785,101.153
N/A,SURAT THANI,THAILAND,9.548,100.062
NST,NAKHON SI THAMMARAT,THAILAND,8.471,99.956
HKT,PHUKET,THAILAND,8.113,98.317
N/A,RANONG,THAILAND,9.778,98.585
HDY,SONGKHLA,THAILAND,6.933,100.393
TST,TRANG,THAILAND,7.509,99.616
N/A,YA LA,THAILAND,6.527,101.242
UTH,UDON THANI,THAILAND,17.386,102.788
SNO,SAKON NAKHON,THAILAND,17.195,104.119
N/A,SURIN,THAILAND,14.869,103.489
LOE,LOEI,THAILAND,17.439,101.722
NAK,NAKHON RATCHASIMA,THAILAND,14.934,102.079
KOP,NAKHON PHANOM,THAILAND,17.412,104.777
N/A,NAKHON PHANOM,THAILAND,17.384,104.643
DAD,DANANG,VIET NAM,16.044,108.199
HAN,HANOI,VIET NAM,21.222,105.806
NHA,NHATRANG,VIET NAM,12.218,109.200
SGN,HO CHI MINH CITY,VIET NAM,10.820,106.662
N/A,BAGAN,MYANMAR,21.182,94.929
N/A,BANMAW,MYANMAR,24.269,97.246
N/A,COCO ISLAND,MYANMAR,14.141,93.368
N/A,DAWEI,MYANMAR,14.098,98.202
HEH,HEHO,MYANMAR,20.743,96.792
KET,KENGTUNG,MYANMAR,21.301,99.637
N/A,KALAY,MYANMAR,23.189,94.051
KYP,KYAUKPYU,MYANMAR,19.427,93.534
N/A,KAWTHOUNG,MYANMAR,10.049,98.538
N/A,LOIKAW,MYANMAR,19.692,97.215
LSH,LASHIO,MYANMAR,22.977,97.752
N/A,LANYWA,MYANMAR,20.940,94.822
MDL,MANDALAY,MYANMAR,21.702,95.978
MGZ,MYEIK,MYANMAR,12.443,98.621
MYT,MYITKYINA,MYANMAR,25.383,97.353
N/A,MAWLAMYINE,MYANMAR,16.445,97.661
N/A,MOMEIK,MYANMAR,23.092,96.645
MOG,MONG HSAT,MYANMAR,20.517,99.257
N/A,NAMPONG,MYANMAR,25.354,97.295
N/A,NAMSANG,MYANMAR,20.890,97.736
N/A,HPA-AN,MYANMAR,16.894,97.675
N/A,PATHEIN,MYANMAR,16.813,94.775
PBU,PUTAO,MYANMAR,27.330,97.426
N/A,PYAY,MYANMAR,18.824,95.266
N/A,SHANTE,MYANMAR,20.942,95.914
AKY,SITTWE,MYANMAR,20.133,92.872
SNW,THANDWE,MYANMAR,18.461,94.299
THL,TACHILEK,MYANMAR,20.484,99.935
N/A,TAUNGOO,MYANMAR,19.031,96.401
RGN,YANGON,MYANMAR,16.907,96.133
UPG,UJUNG PANDANG,INDONESIA,-5.062,119.554
N/A,PONGGALUKU,INDONESIA,-4.317,122.467
N/A,MASAMBA,INDONESIA,-2.558,120.324
N/A,SOROAKO,INDONESIA,-2.529,121.357
N/A,MAKALE,INDONESIA,-3.045,119.822
KDI,KENDARI,INDONESIA,-4.082,122.417
BIK,BIAK,INDONESIA,-1.190,136.108
NBX,NABIRE,INDONESIA,-3.368,135.496
TIM,TIMIKA,INDONESIA,-4.528,136.887
DJJ,JAYAPURA,INDONESIA,-2.577,140.516
WMX,WAMENA,INDONESIA,-4.096,138.952
MKQ,MERAUKE,INDONESIA,-8.520,140.418
GTO,GORONTALO,INDONESIA,0.637,122.852
N/A,TAHUNA,INDONESIA,3.683,125.528
PLW,PALU,INDONESIA,-0.918,119.909
MDC,MANADO,INDONESIA,1.549,124.926
PSJ,POSO,INDONESIA,-1.417,120.657
TTE,TERNATE,INDONESIA,0.832,127.381
LUW,LUWUK,INDONESIA,-1.039,122.772
N/A,LANGGUR,INDONESIA,-5.661,132.731
AMQ,AMBON,INDONESIA,-3.709,128.090
KNG,KAIMANA,INDONESIA,-3.644,133.695
MKW,MANOKWARI,INDONESIA,-0.880,134.050
SOQ,SORONG,INDONESIA,-0.926,131.120
BTU,BINTULU,MALAYSIA,3.172,113.044
KCH,KUCHING,MALAYSIA,1.485,110.346
MUR,MARUDI,MALAYSIA,4.178,114.331
MYY,MIRI,MALAYSIA,4.325,113.988
SBW,SIBU,MALAYSIA,2.264,111.983
LDU,LAHAD DATU,MALAYSIA,5.032,118.324
BKI,KOTA KINABALU,MALAYSIA,5.937,116.051
LBU,LABUAN,MALAYSIA,5.301,115.250
TWU,TAWAU,MALAYSIA,4.313,118.122
BWN,BRUNEI,BRUNEI,4.946,114.928
SBG,SABANG,INDONESIA,5.874,95.339
N/A,TASIKMALAYA,INDONESIA,-7.346,108.246
N/A,MADIUN,INDONESIA,-7.616,111.434
MLG,MALANG,INDONESIA,-7.926,112.714
PKU,PEKANBARU,INDONESIA,0.461,101.444
DUM,DUMAI,INDONESIA,1.609,101.433
N/A,TANGERANG,INDONESIA,-6.293,106.570
BDO,BANDUNG,INDONESIA,-6.901,107.576
CBN,CIREBON,INDONESIA,-6.756,108.539
HLP,JAKARTA,INDONESIA,-6.266,106.891
CGK,JAKARTA,INDONESIA,-6.126,106.656
JOG,YOGYAKARTA,INDONESIA,-7.788,110.432
CXP,CILACAP,INDONESIA,-7.645,109.034
PCB,JAKARTA,INDONESIA,-6.337,106.764
SRG,SEMARANG,INDONESIA,-6.973,110.375
N/A,TANJUNG KARANG,INDONESIA,-5.242,105.179
BTH,BATAM,INDONESIA,1.121,104.119
TJQ,TANJUNG PANDAN,INDONESIA,-2.746,107.755
PGK,PANGKAL PINANG,INDONESIA,-2.163,106.139
TNJ,TANJUNG PINANG,INDONESIA,0.922,104.532
SIQ,SINGKEP,INDONESIA,-0.479,104.579
GNS,GUNUNG SITOLI,INDONESIA,1.166,97.703
N/A,PADANG SIDEMPUAN,INDONESIA,1.399,99.432
PDG,PADANG,INDONESIA,-0.876,100.352
MES,MEDAN,INDONESIA,3.558,98.672
N/A,SIBOLGA,INDONESIA,1.555,98.890
N/A,NANGAPINOH,INDONESIA,-0.349,111.748
KTG,KETAPANG,INDONESIA,-1.816,109.963
N/A,NATUNA,INDONESIA,3.909,108.388
PNK,PONTIANAK,INDONESIA,-0.151,109.404
N/A,PUTUSIBAU,INDONESIA,0.836,112.936
SQC,SINTANG,INDONESIA,0.064,111.475
DJB,JAMBI,INDONESIA,-1.638,103.644
BKS,BENGKULU,INDONESIA,-3.864,102.341
PLM,PALEMBANG,INDONESIA,-2.898,104.701
N/A,PENDORO,INDONESIA,-3.286,103.879
RGT,RENGAT,INDONESIA,-0.353,102.335
N/A,MUKO MUKO,INDONESIA,-2.542,101.088
N/A,LHOK SUKON,INDONESIA,5.069,97.259
N/A,WHOK SEUMAWE,INDONESIA,5.227,96.950
BTJ,BANDA ACEH,INDONESIA,5.523,95.420
N/A,KLUANG,MALAYSIA,2.041,103.307
N/A,PULAU PIOMAN,MALAYSIA,2.818,104.160
AOR,ALOR SETAR,MALAYSIA,6.194,100.403
N/A,BUTTERWORTH,MALAYSIA,5.466,100.391
KBR,KOTA BAHRU,MALAYSIA,6.166,102.294
KUA,KUANTAN,MALAYSIA,3.775,103.209
KTE,KERTEH,MALAYSIA,4.537,103.426
N/A,SIMPANG,MALAYSIA,3.112,101.703
IPH,IPOH,MALAYSIA,4.568,101.092
JHB,JOHOR BAHRU,MALAYSIA,1.641,103.669
KUL,KUALA LUMPUR,MALAYSIA,2.746,101.710
LGK,PULAU,MALAYSIA,6.330,99.729
MKZ,MALACCA,MALAYSIA,2.263,102.251
TGG,KUALA TERENGGANU,MALAYSIA,5.382,103.103
PEN,PENANG,MALAYSIA,5.297,100.277
N/A,SUAI,EAST TIMOR,-9.303,125.287
N/A,BAUCAU,WEST TIMOR,-8.485,126.399
BDJ,BANJARMASIN,INDONESIA,-3.442,114.761
N/A,BATU LICIN,INDONESIA,-3.413,115.996
PKN,PANGKALAN BUN,INDONESIA,-2.705,111.673
PKY,PALANGKARAYA,INDONESIA,-2.225,113.943
N/A,SAMPIT,INDONESIA,-2.501,112.977
MOF,MAUMERE,INDONESIA,-8.641,122.237
ENE,ENDE,INDONESIA,-8.849,121.662
RTG,RUTENG,INDONESIA,-8.596,120.478
KOE,KUPANG,INDONESIA,-10.171,123.671
LBJ,LABUHAN BAJO,INDONESIA,-8.486,119.889
N/A,TANJUNG REDEP,INDONESIA,2.154,117.432
BPN,BALIKPAPAN,INDONESIA,-1.268,116.894
TRK,TARAKEN,INDONESIA,3.326,117.566
SRI,SAMARINDA,INDONESIA,-0.484,117.157
N/A,TANJUNG SANTAN,INDONESIA,-0.093,117.439
AMI,MATARAM,INDONESIA,-8.561,116.094
BMU,BIMA,INDONESIA,-8.539,118.687
DPS,DENPASAR,INDONESIA,-8.748,115.167
SWG,SUMBAWA,INDONESIA,-8.489,117.412
N/A,WAIKABUBAK,INDONESIA,-9.409,119.246
WGP,WAINGAPU,INDONESIA,-9.670,120.304
SUB,SURABAYA,INDONESIA,-7.380,112.787
SOC,SOLO CITY,INDONESIA,-7.516,110.757
N/A,SEMBAWANG,SINGAPORE,1.424,103.811
QPG,PAYA LEBAR,SINGAPORE,1.360,103.909
N/A,TENGAH,SINGAPORE,1.387,103.709
XSP,SINGAPORE,SINGAPORE,1.417,103.867
SIN,SINGAPORE,SINGAPORE,1.356,103.987
N/A,BRISBANE,AUSTRALIA,-27.570,153.008
ABM,AMBERLEY,AUSTRALIA,-10.951,142.459
ASP,ALICE SPRINGS,AUSTRALIA,-23.807,133.902
BNE,BRISBANE,AUSTRALIA,-27.384,153.118
OOL,COOLANGATTA,AUSTRALIA,-28.164,153.505
CNS,CAIRNS,AUSTRALIA,-16.886,145.755
CTL,CHARLIEVILLE,AUSTRALIA,-26.413,146.262
ISA,MOUNT ISA,AUSTRALIA,-20.664,139.489
MCY,MAROOCHYDORE,AUSTRALIA,-26.603,153.091
MKY,MACKAY,AUSTRALIA,-21.172,149.180
N/A,OAKEY,AUSTRALIA,-27.411,151.735
PPP,PROSSERPINE,AUSTRALIA,-20.495,148.552
ROK,ROCKHAMPTON,AUSTRALIA,-23.382,150.475
TSV,TOWNSVILLE,AUSTRALIA,-19.253,146.765
WEI,WEIPA,AUSTRALIA,-12.679,141.925
AVV,AVALON,AUSTRALIA,-38.039,144.469
ABX,ALBURY,AUSTRALIA,-36.068,146.958
MEB,MELBOURNE,AUSTRALIA,-37.728,144.902
N/A,EAST SALE,AUSTRALIA,-38.099,147.149
HBA,HOBART,AUSTRALIA,-42.836,147.510
LST,LAUNCESTON,AUSTRALIA,-41.545,147.214
